date,code,status,score,buy_price,sell_price,hold_ret,bench_hold_ret,excess_ret
2026-06-04,600613,跌破MA5观察,10,4.87,4.81,-0.012320328542094527,-0.02098661602183194,0.008666287479737411
2026-06-04,600615,跌破MA5观察,7,9.89,9.47,-0.04246713852376138,-0.02098661602183194,-0.021480522501929444
2026-06-04,600616,跌破MA5观察,10,4.37,4.22,-0.034324942791762125,-0.02098661602183194,-0.013338326769930187
2026-06-04,600617,跌破MA5观察,44,3.55,3.17,-0.10704225352112673,-0.02098661602183194,-0.08605563749929479
2026-06-04,600618,跌破MA5观察,10,10.22,9.93,-0.02837573385518599,-0.02098661602183194,-0.007389117833354053
2026-06-04,600619,跌破MA5观察,7,15.04,14.52,-0.034574468085106336,-0.02098661602183194,-0.013587852063274397
2026-06-04,600620,跌破MA5观察,10,4.65,4.54,-0.023655913978494647,-0.02098661602183194,-0.0026692979566627084
2026-06-04,600621,跌破MA5观察,10,12.7,12.24,-0.03622047244094484,-0.02098661602183194,-0.015233856419112901
2026-06-04,600622,跌破MA5观察,44,2.52,2.31,-0.08333333333333337,-0.02098661602183194,-0.06234671731150143
2026-06-04,600623,跌破MA5观察,7,8.47,8.11,-0.04250295159386086,-0.02098661602183194,-0.021516335572028922
2026-06-04,600626,跌破MA5观察,7,3.51,3.45,-0.017094017094017033,-0.02098661602183194,0.0038925989278149054
2026-06-04,600628,跌破MA5观察,10,6.16,6.15,-0.0016233766233766378,-0.02098661602183194,0.0193632393984553
2026-06-04,600629,跌破MA5观察,7,16.09,16.03,-0.003729024238657508,-0.02098661602183194,0.01725759178317443
2026-06-04,600630,趋势观察池,66,8.32,9.02,0.0841346153846152,-0.02098661602183194,0.10512123140644714
2026-06-04,600633,跌破MA5观察,10,11.52,11.66,0.012152777777777901,-0.02098661602183194,0.03313939379960984
2026-06-04,600635,跌破MA5观察,7,5.01,4.94,-0.013972055888223478,-0.02098661602183194,0.007014560133608461
2026-06-04,600637,跌破MA5观察,7,9.1,8.96,-0.015384615384615219,-0.02098661602183194,0.00560200063721672
2026-06-04,600638,跌破MA5观察,10,5.37,5.15,-0.040968342644320255,-0.02098661602183194,-0.019981726622488316
2026-06-04,600639,跌破MA5观察,28,9.68,9.5,-0.018595041322314043,-0.02098661602183194,0.0023915746995178955
2026-06-04,600640,跌破MA5观察,10,11.15,11.12,-0.0026905829596413078,-0.02098661602183194,0.01829603306219063
2026-06-04,600641,回踩观察,20,26.72,27.03,0.011601796407185727,-0.02098661602183194,0.032588412429017666
2026-06-04,600642,跌破MA5观察,49,10.12,9.62,-0.04940711462450598,-0.02098661602183194,-0.028420498602674038
2026-06-04,600643,跌破MA5观察,10,4.16,3.98,-0.04326923076923084,-0.02098661602183194,-0.0222826147473989
2026-06-04,600644,趋势观察池,54,11.69,10.99,-0.059880239520958,-0.02098661602183194,-0.03889362349912606
2026-06-04,600645,跌破MA5观察,10,19.45,18.86,-0.030334190231362412,-0.02098661602183194,-0.009347574209530474
2026-06-04,600648,跌破MA5观察,10,9.18,8.96,-0.023965141612200314,-0.02098661602183194,-0.002978525590368375
2026-06-04,600649,跌破MA5观察,18,3.74,3.61,-0.03475935828877019,-0.02098661602183194,-0.013772742266938254
2026-06-04,600650,跌破MA5观察,7,10.74,10.55,-0.017690875232774572,-0.02098661602183194,0.0032957407890573664
2026-06-04,600651,跌破MA5观察,23,6.38,6.22,-0.025078369905956133,-0.02098661602183194,-0.004091753884124194
2026-06-04,600653,跌破MA5观察,26,1.68,1.65,-0.017857142857142905,-0.02098661602183194,0.003129473164689034
2026-06-04,600654,跌破MA5观察,7,3.18,3.05,-0.04088050314465419,-0.02098661602183194,-0.01989388712282225
2026-06-04,600655,跌破MA5观察,31,4.54,4.42,-0.026431718061673992,-0.02098661602183194,-0.0054451020398420535
2026-06-04,600657,跌破MA5观察,31,2.76,2.63,-0.047101449275362306,-0.02098661602183194,-0.026114833253530367
2026-06-04,600658,跌破MA5观察,7,4.48,4.38,-0.022321428571428714,-0.02098661602183194,-0.0013348125495967755
2026-06-04,600660,趋势观察池,43,53.5,53.41,-0.0016822429906542258,-0.02098661602183194,0.019304373031177713
2026-06-04,600661,跌破MA5观察,10,8.09,7.94,-0.018541409147095123,-0.02098661602183194,0.002445206874736816
2026-06-04,600662,跌破MA5观察,10,4.35,4.25,-0.02298850574712641,-0.02098661602183194,-0.00200188972529447
2026-06-04,600663,跌破MA5观察,42,7.0,6.57,-0.06142857142857139,-0.02098661602183194,-0.04044195540673945
2026-06-04,600664,跌破MA5观察,10,3.17,3.1,-0.02208201892744477,-0.02098661602183194,-0.00109540290561283
2026-06-04,600665,趋势观察池,56,3.48,3.36,-0.034482758620689724,-0.02098661602183194,-0.013496142598857785
2026-06-04,600666,回踩观察,17,4.65,4.55,-0.021505376344086113,-0.02098661602183194,-0.0005187603222541748
2026-06-04,600667,趋势观察池,66,16.36,15.61,-0.04584352078239606,-0.02098661602183194,-0.024856904760564125
2026-06-04,600668,跌破MA5观察,10,7.66,7.55,-0.01436031331592691,-0.02098661602183194,0.0066263027059050295
2026-06-04,600671,跌破MA5观察,7,16.65,16.6,-0.0030030030030028243,-0.02098661602183194,0.017983613018829114
2026-06-04,600673,跌破MA5观察,7,33.33,34.71,0.0414041404140415,-0.02098661602183194,0.06239075643587344
2026-06-04,600674,趋势观察池,56,15.57,15.1,-0.03018625561978172,-0.02098661602183194,-0.009199639597949782
2026-06-04,600675,跌破MA5观察,38,2.4,2.35,-0.02083333333333326,-0.02098661602183194,0.00015328268849867932
2026-06-04,600676,跌破MA5观察,7,6.35,6.21,-0.022047244094488105,-0.02098661602183194,-0.0010606280726561668
2026-06-04,600679,趋势观察池,54,10.83,10.01,-0.07571560480147743,-0.02098661602183194,-0.05472898877964549
2026-06-04,600681,跌破MA5观察,46,3.72,3.55,-0.045698924731182866,-0.02098661602183194,-0.024712308709350927
2026-06-04,600682,跌破MA5观察,49,5.85,6.15,0.05128205128205132,-0.02098661602183194,0.07226866730388326
2026-06-04,600683,回踩观察,20,15.06,14.3,-0.050464807436918946,-0.02098661602183194,-0.029478191415087007
2026-06-04,600684,跌破MA5观察,10,3.5,3.37,-0.037142857142857144,-0.02098661602183194,-0.016156241121025205
2026-06-04,600685,跌破MA5观察,10,27.64,25.71,-0.06982633863965271,-0.02098661602183194,-0.04883972261782077
2026-06-04,600686,跌破MA5观察,7,12.65,12.39,-0.02055335968379446,-0.02098661602183194,0.00043325633803747987
2026-06-04,600688,趋势观察池,66,3.38,3.15,-0.06804733727810652,-0.02098661602183194,-0.047060721256274585
2026-06-04,600689,跌破MA5观察,7,11.19,10.99,-0.01787310098302053,-0.02098661602183194,0.0031135150388114097
2026-06-04,600690,跌破MA5观察,44,20.36,20.07,-0.014243614931237714,-0.02098661602183194,0.006743001090594225
2026-06-04,600691,跌破MA5观察,10,2.65,2.66,0.0037735849056603765,-0.02098661602183194,0.024760200927492315
2026-06-04,600692,跌破MA5观察,7,6.51,6.4,-0.016897081413210335,-0.02098661602183194,0.004089534608621603
2026-06-04,600693,跌破MA5观察,49,9.83,9.42,-0.04170905391658186,-0.02098661602183194,-0.020722437894749923
2026-06-04,600694,跌破MA5观察,18,14.4,14.14,-0.01805555555555549,-0.02098661602183194,0.0029310604662764472
2026-06-04,600697,跌破MA5观察,10,10.93,10.96,0.0027447392497714773,-0.02098661602183194,0.023731355271603416
2026-06-04,600698,跌破MA5观察,7,6.33,6.24,-0.01421800947867291,-0.02098661602183194,0.006768606543159028
2026-06-04,600699,回踩观察,12,26.53,25.81,-0.02713908782510377,-0.02098661602183194,-0.006152471803271831
2026-06-04,600702,跌破MA5观察,23,40.28,39.12,-0.028798411122145096,-0.02098661602183194,-0.007811795100313157
2026-06-04,600703,趋势观察池,33,17.06,17.3,0.01406799531066838,-0.02098661602183194,0.03505461133250032
2026-06-04,600704,跌破MA5观察,18,4.79,4.69,-0.02087682672233815,-0.02098661602183194,0.0001097892994937899
2026-06-04,600706,跌破MA5观察,10,7.95,7.74,-0.026415094339622636,-0.02098661602183194,-0.005428478317790697
2026-06-04,600707,回踩观察,23,10.95,12.45,0.13698630136986312,-0.02098661602183194,0.15797291739169506
2026-06-04,600708,跌破MA5观察,10,3.12,3.04,-0.02564102564102566,-0.02098661602183194,-0.004654409619193722
2026-06-04,600710,跌破MA5观察,10,10.92,10.7,-0.020146520146520186,-0.02098661602183194,0.0008400958753117527
2026-06-04,600711,跌破MA5观察,28,12.18,11.39,-0.06486042692939242,-0.02098661602183194,-0.043873810907560484
2026-06-04,600712,跌破MA5观察,10,5.66,5.46,-0.035335689045936425,-0.02098661602183194,-0.014349073024104486
2026-06-04,600713,跌破MA5观察,42,4.97,4.95,-0.004024144869215207,-0.02098661602183194,0.01696247115261673
2026-06-04,600714,趋势观察池,41,29.91,28.61,-0.043463724506853874,-0.02098661602183194,-0.022477108485021935
2026-06-04,600715,跌破MA5观察,10,1.86,1.79,-0.037634408602150615,-0.02098661602183194,-0.016647792580318677
2026-06-04,600716,跌破MA5观察,10,3.6,3.67,0.019444444444444375,-0.02098661602183194,0.040431060466276314
2026-06-04,600717,跌破MA5观察,49,4.31,4.21,-0.023201856148491795,-0.02098661602183194,-0.0022152401266598565
2026-06-04,600718,跌破MA5观察,10,8.02,8.07,0.006234413965087393,-0.02098661602183194,0.02722102998691933
2026-06-04,600719,跌破MA5观察,20,8.97,9.05,0.008918617614269708,-0.02098661602183194,0.029905233636101647
2026-06-04,600720,跌破MA5观察,10,5.87,5.69,-0.030664395229982877,-0.02098661602183194,-0.009677779208150938
2026-06-04,600721,跌破MA5观察,10,7.1,7.51,0.05774647887323936,-0.02098661602183194,0.0787330948950713
2026-06-04,600722,跌破MA5观察,7,10.15,9.49,-0.06502463054187191,-0.02098661602183194,-0.04403801452003997
2026-06-04,600724,跌破MA5观察,7,6.44,6.46,0.0031055900621117516,-0.02098661602183194,0.02409220608394369
2026-06-04,600725,趋势观察池,43,4.04,3.86,-0.044554455445544594,-0.02098661602183194,-0.023567839423712655
2026-06-04,600726,趋势观察池,56,10.39,9.05,-0.12897016361886426,-0.02098661602183194,-0.10798354759703233
2026-06-04,600727,跌破MA5观察,47,8.29,7.81,-0.05790108564535579,-0.02098661602183194,-0.03691446962352385
2026-06-04,600728,跌破MA5观察,7,4.68,4.72,0.008547008547008517,-0.02098661602183194,0.029533624568840455
2026-06-04,600729,跌破MA5观察,49,19.32,19.23,-0.004658385093167738,-0.02098661602183194,0.0163282309286642
2026-06-04,600731,跌破MA5观察,10,5.51,5.44,-0.01270417422867498,-0.02098661602183194,0.008282441793156958
2026-06-04,600732,跌破MA5观察,7,11.51,10.97,-0.04691572545612499,-0.02098661602183194,-0.02592910943429305
2026-06-04,600733,跌破MA5观察,7,5.9,5.97,0.011864406779660941,-0.02098661602183194,0.03285102280149288
2026-06-04,600736,跌破MA5观察,10,7.09,7.55,0.06488011283497874,-0.02098661602183194,0.08586672885681068
2026-06-04,600737,趋势观察池,48,14.7,13.48,-0.08299319727891152,-0.02098661602183194,-0.062006581257079585
2026-06-04,600738,跌破MA5观察,10,4.06,4.02,-0.009852216748768461,-0.02098661602183194,0.011134399273063478
2026-06-04,600739,跌破MA5观察,10,10.31,10.0,-0.030067895247332777,-0.02098661602183194,-0.009081279225500838
2026-06-04,600740,趋势观察池,56,4.12,3.75,-0.08980582524271852,-0.02098661602183194,-0.06881920922088658
2026-06-04,600741,跌破MA5观察,44,16.83,16.72,-0.006535947712418277,-0.02098661602183194,0.014450668309413661
2026-06-04,600742,跌破MA5观察,10,7.94,7.81,-0.016372795969773368,-0.02098661602183194,0.00461382005205857
2026-06-04,600743,趋势观察池,49,2.57,2.37,-0.0778210116731517,-0.02098661602183194,-0.05683439565131976
2026-06-04,600744,跌破MA5观察,47,8.79,7.82,-0.11035267349260514,-0.02098661602183194,-0.0893660574707732
2026-06-04,600746,跌破MA5观察,7,6.21,5.92,-0.04669887278582929,-0.02098661602183194,-0.025712256763997354
2026-06-04,600748,跌破MA5观察,7,4.29,4.18,-0.02564102564102566,-0.02098661602183194,-0.004654409619193722
2026-06-04,600749,跌破MA5观察,28,14.82,15.87,0.07085020242914974,-0.02098661602183194,0.09183681845098168
2026-06-04,600750,跌破MA5观察,51,25.51,25.62,0.004312034496275929,-0.02098661602183194,0.025298650518107868
2026-06-04,600751,跌破MA5观察,10,3.23,3.04,-0.05882352941176472,-0.02098661602183194,-0.03783691338993278
2026-06-04,600754,跌破MA5观察,34,19.85,19.46,-0.019647355163727953,-0.02098661602183194,0.0013392608581039855
2026-06-04,600755,跌破MA5观察,10,5.64,5.49,-0.02659574468085102,-0.02098661602183194,-0.00560912865901908
2026-06-04,600756,跌破MA5观察,7,13.7,13.54,-0.011678832116788329,-0.02098661602183194,0.00930778390504361
2026-06-04,600757,跌破MA5观察,36,7.5,7.55,0.006666666666666599,-0.02098661602183194,0.027653282688498537
2026-06-04,600758,跌破MA5观察,46,5.12,4.47,-0.1269531250000001,-0.02098661602183194,-0.10596650897816817
2026-06-04,600760,跌破MA5观察,10,41.25,41.14,-0.002666666666666706,-0.02098661602183194,0.018319949355165233
2026-06-04,600761,跌破MA5观察,10,16.97,16.75,-0.012964054213317588,-0.02098661602183194,0.00802256180851435
2026-06-04,600763,跌破MA5观察,10,34.74,33.47,-0.03655728267127245,-0.02098661602183194,-0.015570666649440512
2026-06-04,600764,跌破MA5观察,18,20.71,19.48,-0.059391598261709366,-0.02098661602183194,-0.03840498223987743
2026-06-04,600765,跌破MA5观察,10,13.82,13.37,-0.03256150506512312,-0.02098661602183194,-0.011574889043291181
2026-06-04,600768,跌破MA5观察,7,15.89,15.5,-0.024543738200125897,-0.02098661602183194,-0.003557122178293959
2026-06-04,600769,跌破MA5观察,7,15.57,15.71,0.008991650610147728,-0.02098661602183194,0.029978266631979666
2026-06-04,600770,跌破MA5观察,7,6.1,5.89,-0.03442622950819674,-0.02098661602183194,-0.013439613486364799
2026-06-04,600771,跌破MA5观察,23,14.8,13.87,-0.06283783783783792,-0.02098661602183194,-0.04185122181600598
2026-06-04,600773,跌破MA5观察,7,15.11,14.94,-0.011250827266710783,-0.02098661602183194,0.009735788755121155
2026-06-04,600774,跌破MA5观察,7,7.1,7.08,-0.0028169014084505895,-0.02098661602183194,0.01816971461338135
2026-06-04,600775,跌破MA5观察,7,10.65,10.61,-0.003755868544600971,-0.02098661602183194,0.017230747477230968
2026-06-04,600776,跌破MA5观察,10,14.49,16.73,0.15458937198067635,-0.02098661602183194,0.1755759880025083
2026-06-04,600778,跌破MA5观察,7,5.77,5.7,-0.0121317157712304,-0.02098661602183194,0.008854900250601538
2026-06-04,600779,跌破MA5观察,28,30.92,29.49,-0.04624838292367406,-0.02098661602183194,-0.02526176690184212
2026-06-04,600780,跌破MA5观察,38,7.55,6.8,-0.09933774834437081,-0.02098661602183194,-0.07835113232253887
2026-06-04,600782,跌破MA5观察,20,2.64,2.62,-0.007575757575757569,-0.02098661602183194,0.01341085844607437
2026-06-04,600783,趋势观察池,40,24.14,23.1,-0.04308202154101071,-0.02098661602183194,-0.022095405519178768
2026-06-04,600784,跌破MA5观察,7,7.42,7.18,-0.03234501347708896,-0.02098661602183194,-0.011358397455257019
2026-06-04,600785,跌破MA5观察,10,15.28,14.5,-0.05104712041884818,-0.02098661602183194,-0.03006050439701624
2026-06-04,600787,跌破MA5观察,23,4.64,4.54,-0.02155172413793094,-0.02098661602183194,-0.0005651081160990001
2026-06-04,600789,跌破MA5观察,7,7.33,7.1,-0.03137789904502053,-0.02098661602183194,-0.010391283023188591
2026-06-04,600790,跌破MA5观察,18,3.94,3.84,-0.025380710659898553,-0.02098661602183194,-0.004394094638066615
2026-06-04,600791,回踩观察,25,15.45,12.39,-0.19805825242718444,-0.02098661602183194,-0.1770716364053525
2026-06-04,600792,趋势观察池,56,4.58,4.1,-0.10480349344978179,-0.02098661602183194,-0.08381687742794985
2026-06-04,600793,跌破MA5观察,7,13.51,13.58,0.005181347150259086,-0.02098661602183194,0.026167963172091024
2026-06-04,600794,跌破MA5观察,10,3.17,3.14,-0.009463722397476282,-0.02098661602183194,0.011522893624355657
2026-06-04,600795,跌破MA5观察,51,5.16,4.99,-0.032945736434108475,-0.02098661602183194,-0.011959120412276536
2026-06-04,600796,跌破MA5观察,10,5.25,5.07,-0.03428571428571425,-0.02098661602183194,-0.013299098263882314
2026-06-04,600797,跌破MA5观察,25,7.59,7.48,-0.01449275362318836,-0.02098661602183194,0.0064938623986435795
2026-06-04,600798,跌破MA5观察,34,3.53,3.44,-0.025495750708215303,-0.02098661602183194,-0.004509134686383365
2026-06-04,600800,跌破MA5观察,7,3.76,3.69,-0.018617021276595702,-0.02098661602183194,0.0023695947452362365
2026-06-04,600801,趋势观察池,56,18.74,18.11,-0.03361792956243326,-0.02098661602183194,-0.012631313540601319
2026-06-04,600802,跌破MA5观察,10,4.92,4.87,-0.010162601626016232,-0.02098661602183194,0.010824014395815706
2026-06-04,600803,跌破MA5观察,31,19.22,18.28,-0.048907388137356844,-0.02098661602183194,-0.027920772115524906
2026-06-04,600805,跌破MA5观察,10,4.57,4.45,-0.026258205689277947,-0.02098661602183194,-0.005271589667446008
2026-06-04,600807,回踩观察,23,2.84,2.64,-0.07042253521126751,-0.02098661602183194,-0.04943591918943557
2026-06-04,600808,跌破MA5观察,10,2.85,2.7,-0.05263157894736836,-0.02098661602183194,-0.031644962925536424
2026-06-04,600809,跌破MA5观察,10,122.1,116.85,-0.04299754299754299,-0.02098661602183194,-0.022010926975711054
2026-06-04,600810,跌破MA5观察,7,5.74,6.3,0.09756097560975596,-0.02098661602183194,0.1185475916315879
2026-06-04,600812,跌破MA5观察,10,4.34,4.31,-0.00691244239631339,-0.02098661602183194,0.014074173625518549
2026-06-04,600814,跌破MA5观察,23,6.92,6.9,-0.0028901734104045396,-0.02098661602183194,0.0180964426114274
2026-06-04,600815,跌破MA5观察,7,3.31,3.15,-0.048338368580060465,-0.02098661602183194,-0.027351752558228526
2026-06-04,600816,跌破MA5观察,10,2.9,2.67,-0.07931034482758625,-0.02098661602183194,-0.058323728805754316
2026-06-04,600817,跌破MA5观察,10,9.46,9.51,0.005285412262156397,-0.02098661602183194,0.026272028283988336
2026-06-04,600819,跌破MA5观察,7,6.4,6.86,0.07187499999999991,-0.02098661602183194,0.09286161602183185
2026-06-04,600820,跌破MA5观察,44,5.58,5.47,-0.01971326164874554,-0.02098661602183194,0.0012733543730863994
2026-06-04,600821,趋势观察池,51,8.62,7.17,-0.1682134570765661,-0.02098661602183194,-0.14722684105473416
2026-06-04,600822,跌破MA5观察,10,8.64,8.5,-0.01620370370370372,-0.02098661602183194,0.0047829123181282185
2026-06-04,600824,跌破MA5观察,10,3.69,3.63,-0.016260162601625994,-0.02098661602183194,0.004726453420205945
2026-06-04,600825,跌破MA5观察,10,4.89,5.25,0.07361963190184051,-0.02098661602183194,0.09460624792367245
2026-06-04,600826,跌破MA5观察,46,8.54,9.11,0.06674473067915687,-0.02098661602183194,0.08773134670098881
2026-06-04,600827,跌破MA5观察,42,8.07,8.02,-0.00619578686493194,-0.02098661602183194,0.014790829156899998
2026-06-04,600828,趋势观察池,66,4.95,4.56,-0.07878787878787885,-0.02098661602183194,-0.05780126276604691
2026-06-04,600829,跌破MA5观察,15,8.53,8.46,-0.008206330597889666,-0.02098661602183194,0.012780285423942273
2026-06-04,600830,跌破MA5观察,7,7.8,8.02,0.028205128205128105,-0.02098661602183194,0.049191744226960044
2026-06-04,600831,跌破MA5观察,7,3.57,3.45,-0.03361344537815114,-0.02098661602183194,-0.012626829356319202
2026-06-04,600833,跌破MA5观察,10,10.11,10.1,-0.0009891196834816984,-0.02098661602183194,0.01999749633835024
2026-06-04,600834,跌破MA5观察,7,7.28,7.3,0.0027472527472527375,-0.02098661602183194,0.023733868769084676
2026-06-04,600835,跌破MA5观察,7,21.85,21.25,-0.027459954233409634,-0.02098661602183194,-0.006473338211577695
2026-06-04,600838,跌破MA5观察,10,7.91,7.76,-0.01896333754740842,-0.02098661602183194,0.0020232784744235177
2026-06-04,600839,跌破MA5观察,7,7.02,6.94,-0.011396011396011319,-0.02098661602183194,0.00959060462582062
2026-06-04,600841,跌破MA5观察,34,7.41,7.11,-0.04048582995951411,-0.02098661602183194,-0.01949921393768217
2026-06-04,600843,跌破MA5观察,7,7.44,7.68,0.032258064516129004,-0.02098661602183194,0.05324468053796094
2026-06-04,600844,跌破MA5观察,10,2.98,2.87,-0.03691275167785235,-0.02098661602183194,-0.015926135656020413
2026-06-04,600845,跌破MA5观察,7,19.31,18.95,-0.018643190056965242,-0.02098661602183194,0.0023434259648666966
2026-06-04,600846,趋势观察池,33,11.72,10.99,-0.062286689419795205,-0.02098661602183194,-0.041300073397963266
2026-06-04,600847,跌破MA5观察,7,14.93,14.61,-0.021433355659745468,-0.02098661602183194,-0.0004467396379135291
2026-06-04,600848,跌破MA5观察,31,8.64,8.18,-0.05324074074074081,-0.02098661602183194,-0.03225412471890887
2026-06-04,600850,跌破MA5观察,20,20.88,19.56,-0.06321839080459768,-0.02098661602183194,-0.04223177478276574
2026-06-04,600851,跌破MA5观察,18,7.39,7.15,-0.03247631935047357,-0.02098661602183194,-0.011489703328641632
2026-06-04,600853,跌破MA5观察,10,3.52,3.46,-0.017045454545454586,-0.02098661602183194,0.003941161476377353
2026-06-04,600854,跌破MA5观察,10,4.61,4.52,-0.01952277657266832,-0.02098661602183194,0.0014638394491636175
2026-06-04,600855,跌破MA5观察,7,15.09,14.71,-0.025182239893969505,-0.02098661602183194,-0.004195623872137566
2026-06-04,600857,跌破MA5观察,49,15.75,14.28,-0.09333333333333338,-0.02098661602183194,-0.07234671731150144
2026-06-04,600858,跌破MA5观察,10,4.98,4.89,-0.01807228915662662,-0.02098661602183194,0.002914326865205319
2026-06-04,600859,跌破MA5观察,18,10.45,10.31,-0.013397129186602741,-0.02098661602183194,0.007589486835229198
2026-06-04,600860,跌破MA5观察,7,8.97,9.0,0.0033444816053511683,-0.02098661602183194,0.024331097627183107
2026-06-04,600861,跌破MA5观察,26,13.09,13.2,0.008403361344537785,-0.02098661602183194,0.029389977366369724
2026-06-04,600862,跌破MA5观察,10,17.48,17.13,-0.020022883295194638,-0.02098661602183194,0.0009637327266373008
2026-06-04,600863,跌破MA5观察,46,6.88,6.08,-0.11627906976744184,-0.02098661602183194,-0.0952924537456099
2026-06-04,600864,跌破MA5观察,10,5.38,5.12,-0.048327137546468335,-0.02098661602183194,-0.027340521524636396
2026-06-04,600865,跌破MA5观察,31,10.0,9.65,-0.03499999999999992,-0.02098661602183194,-0.014013383978167981
2026-06-04,600866,跌破MA5观察,7,4.79,4.67,-0.025052192066805867,-0.02098661602183194,-0.004065576044973929
2026-06-04,600867,跌破MA5观察,44,7.98,7.52,-0.057644110275689275,-0.02098661602183194,-0.03665749425385734
2026-06-04,600868,趋势观察池,66,3.78,3.23,-0.14550264550264547,-0.02098661602183194,-0.12451602948081353
2026-06-04,600869,趋势观察池,56,26.5,29.62,0.11773584905660384,-0.02098661602183194,0.13872246507843577
2026-06-04,600871,跌破MA5观察,15,2.32,2.24,-0.0344827586206895,-0.02098661602183194,-0.013496142598857563
2026-06-04,600872,跌破MA5观察,10,18.34,17.68,-0.03598691384950925,-0.02098661602183194,-0.015000297827677311
2026-06-04,600873,跌破MA5观察,10,9.24,9.38,0.015151515151515138,-0.02098661602183194,0.03613813117334708
2026-06-04,600874,跌破MA5观察,12,5.65,5.65,0.0,-0.02098661602183194,0.02098661602183194
2026-06-04,600875,跌破MA5观察,7,33.83,31.8,-0.060005911912503596,-0.02098661602183194,-0.03901929589067166
2026-06-04,600876,跌破MA5观察,7,8.46,8.66,0.02364066193853409,-0.02098661602183194,0.04462727796036603
2026-06-04,600877,跌破MA5观察,7,13.89,13.75,-0.010079193664506825,-0.02098661602183194,0.010907422357325114
2026-06-04,600879,回踩观察,12,19.71,21.97,0.11466260781329263,-0.02098661602183194,0.13564922383512457
2026-06-04,600880,跌破MA5观察,7,4.18,4.21,0.0071770334928229484,-0.02098661602183194,0.028163649514654887
2026-06-04,600881,跌破MA5观察,49,1.5,1.61,0.07333333333333347,-0.02098661602183194,0.09431994935516541
2026-06-04,600882,跌破MA5观察,23,18.16,18.08,-0.00440528634361248,-0.02098661602183194,0.01658132967821946
2026-06-04,600883,跌破MA5观察,7,8.12,7.99,-0.016009852216748666,-0.02098661602183194,0.004976763805083273
2026-06-04,600884,跌破MA5观察,7,13.58,13.4,-0.013254786450662692,-0.02098661602183194,0.007731829571169246
2026-06-04,600885,趋势观察池,30,34.9,32.6,-0.06590257879656147,-0.02098661602183194,-0.044915962774729534
2026-06-04,600886,跌破MA5观察,49,14.03,13.63,-0.02851033499643607,-0.02098661602183194,-0.007523718974604132
2026-06-04,600887,跌破MA5观察,46,25.66,25.12,-0.02104442712392829,-0.02098661602183194,-5.78111020963501e-05
2026-06-04,600888,跌破MA5观察,31,10.72,10.26,-0.042910447761194126,-0.02098661602183194,-0.021923831739362187
2026-06-04,600893,回踩观察,12,42.75,39.48,-0.0764912280701755,-0.02098661602183194,-0.05550461204834356
2026-06-04,600894,趋势观察池,56,8.9,8.53,-0.04157303370786525,-0.02098661602183194,-0.02058641768603331
2026-06-04,600895,跌破MA5观察,7,32.81,31.4,-0.04297470283450178,-0.02098661602183194,-0.021988086812669838
2026-06-04,600897,跌破MA5观察,46,14.56,15.15,0.0405219780219781,-0.02098661602183194,0.06150859404381004
2026-06-04,600900,跌破MA5观察,51,27.72,27.63,-0.0032467532467532756,-0.02098661602183194,0.017739862775078663
2026-06-04,600901,趋势观察池,56,6.36,6.35,-0.0015723270440252124,-0.02098661602183194,0.019414288977806726
2026-06-04,600903,跌破MA5观察,7,8.78,9.13,0.039863325740319144,-0.02098661602183194,0.06084994176215108
2026-06-04,600905,趋势观察池,56,4.3,4.13,-0.03953488372093017,-0.02098661602183194,-0.01854826769909823
2026-06-04,600906,跌破MA5观察,49,6.66,6.75,0.013513513513513598,-0.02098661602183194,0.034500129535345536
2026-06-04,600908,跌破MA5观察,36,5.39,5.42,0.005565862708719838,-0.02098661602183194,0.026552478730551776
2026-06-04,600909,趋势观察池,41,7.53,7.05,-0.06374501992031878,-0.02098661602183194,-0.04275840389848684
2026-06-04,600916,跌破MA5观察,10,7.81,7.47,-0.04353393085787449,-0.02098661602183194,-0.022547314836042553
2026-06-04,600917,跌破MA5观察,26,5.14,5.01,-0.02529182879377434,-0.02098661602183194,-0.004305212771942402
2026-06-04,600918,跌破MA5观察,10,5.33,5.1,-0.04315196998123838,-0.02098661602183194,-0.022165353959406442
2026-06-04,600919,跌破MA5观察,49,11.24,11.66,0.03736654804270456,-0.02098661602183194,0.0583531640645365
2026-06-04,600925,趋势观察池,56,4.87,4.61,-0.05338809034907588,-0.02098661602183194,-0.03240147432724394
2026-06-04,600926,跌破MA5观察,20,15.42,16.01,0.038261997405966364,-0.02098661602183194,0.0592486134277983
2026-06-04,600927,跌破MA5观察,10,13.13,12.31,-0.06245239908606248,-0.02098661602183194,-0.041465783064230544
2026-06-04,600928,跌破MA5观察,36,3.47,3.48,0.0028818443804032867,-0.02098661602183194,0.023868460402235225
2026-06-04,600929,跌破MA5观察,7,5.15,5.01,-0.027184466019417597,-0.02098661602183194,-0.006197849997585658
2026-06-04,600930,跌破MA5观察,31,6.15,5.95,-0.0325203252032521,-0.02098661602183194,-0.01153370918142016
2026-06-04,600933,跌破MA5观察,7,15.04,14.6,-0.029255319148936088,-0.02098661602183194,-0.008268703127104149
2026-06-04,600935,跌破MA5观察,10,2.37,2.31,-0.025316455696202556,-0.02098661602183194,-0.004329839674370617
2026-06-04,600936,趋势观察池,51,6.17,5.51,-0.10696920583468394,-0.02098661602183194,-0.085982589812852
