date      , code  , name    , close , score, status    , risk_tags                               , ret10_fmt, ret20_fmt, ret60_fmt, ret20_rank_pct_fmt, ret60_rank_pct_fmt, ma20                , ma60                , ma120               , ma20_slope_5_fmt, ma60_slope_10_fmt, amount_ma20   , amount_ratio_5_20 , up_down_amount_ratio20, dist_to_60d_high_fmt, is_20d_high, is_60d_high, max_dd20_fmt, turnover_ma5        , limit_up_count_5, basic_liquid, trend_basic, relative_strength, volume_ok, near_breakout, risk_ok, candidate
2026-06-18, 002983, 芯瑞达  ,  25.78,    49, 回踩观察  , 无明显技术风险                          , 14.17%   , 3.37%    , 7.64%    , 84.54%            , 79.39%            ,  24.969             ,  24.069666666666667 ,  24.15375           , -0.19%          , -0.25%           ,   165388297.0 , 0.8150297696093938,    1.2915521974227393 , -6.25%              , False      , False      , -17.83%     , 0.0417540061910375  ,              0.0, True        , False      , True             , False    , False        , True   , False
2026-06-18, 002126, 银轮股份,  52.73,    49, 回踩观察  , 20日回撤过大                            , 3.86%    , -11.44%  , 22.74%   , 38.53%            , 87.20%            ,  51.218             ,  48.44650000000001  ,  45.38708333333333  , -1.82%          , 0.62%            ,  1125860201.55, 0.9248696273004873,    0.5038425143568704 , -14.79%             , False      , False      , -20.65%     , 0.02592947294378037 ,              0.0, True        , False      , False            , False    , False        , False  , False
2026-06-18, 603790, 雅运股份,  27.18,    49, 回踩观察  , 20日回撤过大                            , 9.86%    , -14.01%  , 26.30%   , 26.30%            , 88.53%            ,  26.656             ,  24.706500000000002 ,  23.275416666666665 , -3.69%          , 1.66%            ,   129768372.35, 0.7905360754877342,    0.7203656479484586 , -19.51%             , False      , False      , -24.37%     , 0.020716283444816054,              0.0, True        , False      , False            , False    , False        , False  , False
2026-06-18, 603316, 诚邦股份,  21.16,    49, 回踩观察  , 20日回撤过大                            , 3.98%    , -22.35%  , 34.01%   , 3.66%             , 90.92%            ,  21.0225            ,  18.003666666666668 ,  16.37275           , -2.89%          , 3.73%            ,   756444491.45, 0.6741842522012855,    0.3797663831422153 , -24.37%             , False      , False      , -28.70%     , 0.09428012063693883 ,              0.0, True        , False      , False            , False    , False        , False  , False
2026-06-18, 002775, 文科股份,   4.11,    48, 回踩观察  , 无明显技术风险                          , 7.59%    , 0.49%    , -0.48%   , 80.45%            , 71.04%            ,   3.9794999999999994,   3.947666666666666 ,   4.163333333333333 , -0.69%          , -2.09%           ,    98675323.1 , 0.9469594977186349,    1.4664612575515088 , -5.08%              , False      , False      , -12.70%     , 0.041841688641764775,              0.0, True        , False      , True             , False    , False        , True   , False
2026-06-18, 000066, 中国长城,  17.84,    47, 回踩观察  , 20日回撤过大                            , -0.61%   , -12.12%  , 13.92%   , 35.27%            , 83.28%            ,  17.656             ,  17.631500000000003 ,  16.76775           , -4.99%          , 0.01%            ,  3536470829.5 , 0.9298679519052993,    0.7659054266385543 , -30.69%             , False      , False      , -25.90%     , 0.06011914474719086 ,              0.0, True        , False      , False            , False    , False        , False  , False
2026-06-18, 000012, 南 玻Ａ ,   4.3 ,    46, 回踩观察  , 无明显技术风险                          , 2.38%    , 7.50%    , -5.49%   , 88.10%            , 63.16%            ,   4.2955            ,   4.276833333333333 ,   4.46275           , 3.29%           , -1.93%           ,   398832556.3 , 0.9509278483141723,    1.160408993487575  , -10.97%             , False      , False      , -13.04%     , 0.044119246010695   ,              1.0, True        , False      , False            , False    , False        , True   , False
2026-06-18, 603015, 弘讯科技,  12.25,    46, 回踩观察  , 无明显技术风险                          , -1.61%   , -3.24%   , -3.69%   , 72.31%            , 66.19%            ,  12.249500000000001 ,  12.233333333333333 ,  13.257083333333332 , -0.66%          , -1.39%           ,   183187857.6 , 1.6265574918760335,    1.2250347056759048 , -11.87%             , False      , False      , -14.93%     , 0.0577357996531583  ,              0.0, True        , False      , False            , True     , False        , True   , False
2026-06-18, 603699, 纽威股份,  57.46,    46, 回踩观察  , 无明显技术风险                          , 1.20%    , -9.85%   , 15.92%   , 45.91%            , 84.57%            ,  56.6955            ,  56.623333333333335 ,  55.995333333333335 , -3.66%          , -0.46%           ,   299695670.9 , 1.0321148459405391,    0.5613672571154017 , -14.46%             , False      , False      , -15.08%     , 0.007369710733412191,              0.0, True        , False      , False            , False    , False        , True   , False
2026-06-18, 001965, 招商公路,   9.82,    45, 回踩观察  , 无明显技术风险                          , 3.59%    , -2.96%   , -3.91%   , 73.24%            , 65.79%            ,   9.811             ,   9.617666666666667 ,   9.70775           , -0.72%          , -0.87%           ,   126395504.85, 1.1626698653120653,    0.9659140614292209 , -4.84%              , False      , False      , -7.36%      , 0.002239735664905036,              0.0, True        , False      , False            , False    , True         , True   , False
2026-06-18, 002174, 游族网络,  11.62,    45, 回踩观察  , 20日回撤过大                            , 7.10%    , -4.83%   , 21.42%   , 67.42%            , 86.74%            ,  11.22              ,  10.464             ,  11.079166666666667 , -1.41%          , 1.05%            ,   462470984.85, 1.1039146383758263,    0.9020248256929196 , -9.22%              , False      , False      , -20.18%     , 0.046541607118497245,              1.0, True        , False      , False            , False    , False        , False  , False
2026-06-18, 603933, 睿能科技,  24.17,    45, 回踩观察  , 无明显技术风险                          , 4.54%    , -5.33%   , 9.02%    , 65.92%            , 80.59%            ,  23.765             ,  23.6665            ,  23.964166666666667 , -2.84%          , 0.29%            ,   155377979.7 , 0.7273574969774177,    1.2271869542517861 , -11.63%             , False      , False      , -15.96%     , 0.023428389780845875,              0.0, True        , False      , False            , False    , False        , True   , False
2026-06-18, 601199, 江南水务,   5.89,    44, 回踩观察  , 无明显技术风险                          , 6.51%    , 0.86%    , -1.17%   , 80.85%            , 70.21%            ,   5.768             ,   5.765333333333333 ,   5.8155            , -1.11%          , -1.08%           ,    82283578.9 , 0.8215260141048628,    0.9131394845561659 , -10.76%             , False      , False      , -10.13%     , 0.012667099903986087,              0.0, True        , False      , True             , False    , False        , True   , False
2026-06-18, 603119, 浙江荣泰,  75.4 ,    44, 回踩观察  , 20日回撤过大                            , 2.86%    , -5.96%   , 32.14%   , 63.13%            , 90.23%            ,  72.94149999999999  ,  65.73683333333334  ,  71.24274999999999  , -0.84%          , 2.51%            ,  1864155218.15, 0.8895474111032785,    1.123239840878634  , -12.22%             , False      , False      , -21.14%     , 0.08616148942073891 ,              0.0, True        , False      , False            , False    , False        , False  , False
2026-06-18, 000620, 盈新发展,   2.96,    41, 回踩观察  , 无明显技术风险                          , -0.67%   , -3.58%   , 1.02%    , 71.14%            , 73.11%            ,   2.96              ,   2.9451666666666667,   3.04375           , -2.52%          , -0.48%           ,   817167875.95, 0.9048261197742449,    1.1694599434930477 , -16.85%             , False      , False      , -10.54%     , 0.053893968441023746,              0.0, True        , False      , True             , False    , False        , False  , False
2026-06-18, 002518, 科士达  ,  52.18,    38, 回踩观察  , 20日回撤过大                            , 1.85%    , -13.41%  , 15.06%   , 29.36%            , 84.08%            ,  52.01899999999999  ,  49.951             ,  51.33458333333333  , -5.36%          , -0.86%           ,   801586354.45, 1.0639668433292901,    0.4514484667574437 , -19.81%             , False      , False      , -26.54%     , 0.030383144652677364,              0.0, True        , False      , False            , False    , False        , False  , False
2026-06-18, 603505, 金石资源,  19.37,    36, 回踩观察  , 20日回撤过大                            , 7.19%    , -7.63%   , 7.43%    , 56.72%            , 79.29%            ,  19.185             ,  18.66783333333333  ,  19.211750000000002 , -2.34%          , -1.07%           ,   583346491.9 , 1.0544217125513153,    0.8322782646395577 , -15.34%             , False      , False      , -25.04%     , 0.03742634741059368 ,              0.0, True        , False      , False            , False    , False        , False  , False
